,tanggal,pm10,pm25,so2,co,o3,no2,co2
307,2022-08-31,66.66374,107.50181,31.8425,9.319158,33.110992,13.860077,1048.6481
308,2022-09-01,65.18054,100.605225,32.45165,8.517073,35.329105,15.138937,1179.3137
309,2022-09-02,62.375893,92.708305,31.988153,8.178735,33.79956,19.359257,879.64496
310,2022-09-03,67.4147,97.84246,31.713923,7.756193,32.004787,12.503704,1096.7831
311,2022-09-04,62.199062,94.92623,31.341413,8.040424,32.588867,15.727431,1116.5438
312,2022-09-05,66.03656,93.40946,30.2425,7.734983,33.256386,15.06579,826.59686
313,2022-09-06,60.13151,93.14471,26.744238,7.0821548,32.748043,12.528996,1034.7896
314,2022-09-07,65.49909,95.988,26.218609,9.534008,35.048805,11.228061,991.7163
315,2022-09-08,67.40221,92.58739,27.18218,8.296401,34.048187,11.6459875,1008.339
316,2022-09-09,60.543625,91.01777,28.256464,8.322108,30.94991,14.570656,856.0511
317,2022-09-10,59.47449,80.54414,28.187551,7.574022,28.201092,10.823624,907.55457
318,2022-09-11,56.420986,79.523865,27.427277,7.2351274,28.914925,13.580795,845.8866
319,2022-09-12,58.25283,89.88599,26.934275,6.1513076,31.48806,13.458308,685.3094
320,2022-09-13,56.44136,88.12144,25.722017,5.9059668,33.84205,11.588987,820.8594
321,2022-09-14,54.38565,78.71647,32.86367,6.4668107,32.62589,12.836918,809.61414
322,2022-09-15,50.819702,66.01863,33.32116,5.846434,31.912144,10.8659,776.87427
323,2022-09-16,53.90274,70.74094,32.550953,6.4499044,26.628315,11.465676,689.7411
324,2022-09-17,52.377773,70.223045,32.13389,6.8576455,24.353437,11.344874,892.9167
325,2022-09-18,42.118183,66.38967,31.401648,5.911196,23.945164,15.237317,675.3478
326,2022-09-19,47.769855,71.815834,32.272152,4.8106923,24.533365,11.893717,550.8404
327,2022-09-20,45.930965,71.80062,34.76258,5.5273476,23.722857,8.8598995,784.5731
328,2022-09-21,52.935204,73.6424,34.62771,6.8631616,25.028206,11.944029,586.1041
329,2022-09-22,47.13159,71.196884,34.706585,4.482763,27.44628,12.458942,636.50665
330,2022-09-23,43.846596,73.378914,31.42293,6.0726895,28.348942,10.610958,645.9481
331,2022-09-24,47.294052,66.30494,31.00699,5.7307463,28.843784,8.968804,772.4382
332,2022-09-25,49.1575,73.93726,33.046215,5.556637,28.154701,14.530686,416.60403
333,2022-09-26,43.437122,66.47353,34.30796,4.046874,26.47741,11.362053,618.68054
334,2022-09-27,46.585083,66.09811,35.208504,4.636154,26.471638,11.643278,635.233
335,2022-09-28,51.794453,72.28376,33.868282,5.1927495,24.92694,12.271262,593.61084
336,2022-09-29,48.468533,73.14553,33.2238,5.5565395,25.700981,11.066238,703.77795
337,2022-09-30,49.66449,74.52724,32.470005,5.745074,26.835606,13.446791,592.2667
338,2022-10-01,54.55334,87.59378,31.548159,5.890081,29.716434,12.308631,776.3383
339,2022-10-02,53.703403,83.13177,33.53884,5.9601674,29.846409,13.18366,809.4528
340,2022-10-03,56.008823,84.376076,33.92434,5.676185,33.321297,12.130529,662.7233
341,2022-10-04,54.157223,82.44304,31.8425,5.337569,34.71443,12.778759,840.05566
342,2022-10-05,52.150127,76.386024,32.45165,6.6466737,33.439655,12.930939,845.38696
343,2022-10-06,56.618732,78.445755,31.988153,6.3037367,32.38767,11.054936,824.61255
344,2022-10-07,50.10673,78.93421,31.713923,7.52843,31.251898,11.396397,1020.022
345,2022-10-08,55.884262,75.59641,31.341413,7.7515674,31.33509,12.933113,936.79834
346,2022-10-09,56.899834,81.77022,30.2425,7.6485057,30.944523,14.078566,937.0668
347,2022-10-10,56.482807,83.99534,26.744238,7.6399455,31.704609,12.369781,935.74365
348,2022-10-11,57.182606,79.32211,26.218609,7.4747744,33.12374,11.857348,840.7373
349,2022-10-12,57.563534,85.81243,27.18218,7.037032,35.720676,12.067976,881.82996
350,2022-10-13,55.21639,80.918846,28.256464,7.760315,38.178284,12.503656,870.7704
351,2022-10-14,53.69284,75.16338,28.187548,7.035066,37.854553,11.347154,988.315
352,2022-10-15,54.98321,79.96421,27.427275,7.225897,36.370003,15.222036,816.00806
353,2022-10-16,57.735355,89.65262,26.934275,6.8253765,35.12848,11.680246,945.75134
354,2022-10-17,58.08687,93.76895,25.722017,8.096537,34.72276,12.09722,970.43304
355,2022-10-18,58.45658,94.76934,32.86367,8.037232,37.146217,13.495725,1045.8245
356,2022-10-19,56.05902,80.72555,33.32116,8.022898,35.352097,14.440434,1121.1987
357,2022-10-20,58.268658,78.38895,32.550953,9.23029,31.648232,13.080772,1164.7859
358,2022-10-21,57.045277,78.294945,32.13389,9.356372,30.991371,12.342415,1314.1031
359,2022-10-22,50.870754,76.772606,31.401648,9.297649,23.380428,20.11137,1104.8329
360,2022-10-23,55.985226,86.51933,32.272152,8.735742,22.702621,16.459322,1155.6598
361,2022-10-24,57.370914,87.149574,34.76258,10.653756,25.836617,13.221849,1450.4163
362,2022-10-25,58.734867,89.31088,34.62771,11.078364,29.698097,18.918375,1211.9033
363,2022-10-26,59.54721,94.88659,34.706585,9.94973,27.81307,19.436077,1262.7832
364,2022-10-27,54.841137,90.11024,31.42293,11.357149,27.911034,14.2303915,1414.8582
365,2022-10-28,56.721745,78.96705,31.00699,11.4880085,31.053593,13.387305,1366.2001
366,2022-10-29,50.900585,78.502846,33.046215,10.258426,31.600952,21.308548,1194.1969
367,2022-10-30,50.76829,74.56565,34.30796,11.086248,29.983997,17.508282,1402.4506
368,2022-10-31,53.950825,75.04411,35.208504,10.933137,29.777187,16.081648,1571.6078
369,2022-11-01,53.919487,82.42422,33.868282,11.067638,29.299797,21.188194,1306.6594
370,2022-11-02,56.159492,83.81885,33.2238,10.800448,28.079454,19.437279,1448.2626
371,2022-11-03,57.415524,82.32764,32.470005,13.13069,25.64796,16.04708,1649.3978
372,2022-11-04,53.70151,77.25032,31.548159,12.267034,24.995356,21.572172,1453.6279
373,2022-11-05,55.43864,80.96857,33.53884,11.747974,23.668839,23.162672,1539.5383
374,2022-11-06,53.843235,80.44086,33.92434,13.435808,20.38427,19.195816,1631.8322
375,2022-11-07,53.657864,80.25383,31.8425,13.845373,22.427736,18.997787,1759.5178
376,2022-11-08,49.150623,70.36042,32.45165,11.0215,23.817854,24.624018,1352.2241
377,2022-11-09,44.804497,66.372986,31.988153,10.795804,20.842957,21.537605,1321.2844
378,2022-11-10,56.465473,75.255325,31.713923,13.234582,18.848038,15.260232,1778.9567
379,2022-11-11,49.336338,77.11907,31.341413,13.4645195,17.775345,26.565632,1404.2107
380,2022-11-12,45.188797,69.11997,30.32506,10.119301,17.4744,24.34798,1358.6771
381,2022-11-13,46.329433,66.138954,26.851341,10.319775,15.55642,17.56786,1594.5072
382,2022-11-14,47.12635,70.48279,25.048033,12.8614645,16.67734,23.226309,1181.2377
383,2022-11-15,53.04303,71.63454,24.769697,10.910985,16.912693,26.859571,981.748
384,2022-11-16,37.526703,59.969563,23.735739,10.312015,16.169996,23.564993,1348.1927
385,2022-11-17,35.25346,53.827232,21.691391,8.819904,19.84454,17.743147,1105.872
386,2022-11-18,46.508762,63.277958,19.223265,8.95497,17.48882,17.99264,985.0635
387,2022-11-19,44.192867,71.835175,18.091204,9.580851,15.535584,19.110483,856.9314
388,2022-11-20,38.987812,56.782307,14.814244,6.3244157,15.118726,24.29793,840.1766
389,2022-11-21,32.801243,51.517326,18.373503,6.174052,15.450278,24.433878,815.50574
390,2022-11-22,41.97755,56.667336,18.835068,8.127642,15.963879,12.143715,811.01245
391,2022-11-23,39.8902,52.145027,15.852003,7.7565565,15.827956,18.106924,957.1561
392,2022-11-24,28.586731,46.8808,16.126915,5.22961,14.754925,31.868587,507.01465
393,2022-11-25,24.73596,44.503937,15.657461,2.6886501,14.14858,13.497494,594.6132
394,2022-11-26,34.377895,53.604534,15.976049,5.568497,14.171908,5.950608,832.42224
395,2022-11-27,38.698242,60.08996,15.88934,6.7348027,14.053181,16.693296,439.0152
396,2022-11-28,26.263472,53.118183,17.683094,5.1583705,14.72861,21.018364,659.75256
397,2022-11-29,25.481974,35.564365,15.091883,5.6743,14.971187,9.682455,654.07324
398,2022-11-30,26.586582,36.450466,15.580595,4.888993,15.242053,9.150541,575.281
399,2022-12-01,27.618074,47.21948,14.373533,4.4911146,16.36914,12.986156,279.46945
400,2022-12-02,24.120253,54.243393,13.803015,3.9159281,16.83044,11.482618,376.20325
401,2022-12-03,23.270798,49.40799,14.323191,4.1571403,16.975323,11.374788,566.8509
402,2022-12-04,27.619425,46.726254,14.682159,4.0858245,18.03293,11.203136,550.9115
403,2022-12-05,34.153736,51.551464,15.040253,4.630796,17.96845,7.172685,407.47552
404,2022-12-06,30.779139,55.5802,14.465559,4.9900093,17.007204,10.820667,581.3776
405,2022-12-07,37.4483,63.4017,15.18936,7.026329,16.376244,17.855276,467.86996
406,2022-12-08,25.14715,52.59319,18.243387,5.1029687,15.459527,14.372495,980.5866
407,2022-12-09,32.683468,52.29949,21.731256,5.996128,16.342236,20.59836,562.38306
408,2022-12-10,38.46728,55.042603,21.600624,2.2926278,19.138573,14.285812,878.24316
409,2022-12-11,37.188,59.83926,20.465822,5.387646,20.755644,20.83109,827.79944
410,2022-12-12,37.39827,57.196167,20.509829,5.569999,23.253014,21.525286,708.85474
411,2022-12-13,30.19008,58.180218,21.508541,7.070699,25.71504,26.584713,1200.3455
412,2022-12-14,42.31383,55.814407,25.400442,10.324476,25.149628,16.536297,1060.1528
413,2022-12-15,38.492783,56.019062,23.678986,8.016817,23.88005,19.24176,1036.6432
414,2022-12-16,42.90641,64.80803,24.126314,8.266572,22.582008,22.75827,676.79663
415,2022-12-17,37.58024,64.60806,21.402266,6.4895864,24.462482,20.039331,920.7699
416,2022-12-18,41.6273,68.8898,24.07229,8.043584,25.169039,24.143707,678.101
417,2022-12-19,41.296955,60.626637,24.604662,5.685659,27.620392,23.10415,798.83014
418,2022-12-20,46.932407,68.48139,26.246084,7.502937,27.9526,26.25815,718.41705
419,2022-12-21,46.018482,64.97737,21.964323,5.809011,27.36638,20.027967,1051.894
420,2022-12-22,40.518665,66.59646,20.671833,7.4216266,27.685047,35.19896,603.65216
421,2022-12-23,45.670734,74.71414,22.097296,6.834594,28.264183,27.325857,906.9964
422,2022-12-24,50.487595,78.04309,24.041204,8.74733,27.496706,32.05173,1323.2808
423,2022-12-25,50.14313,70.580475,23.173,9.488412,25.991486,37.552803,1166.6519
424,2022-12-26,52.890343,74.14671,21.022243,8.499502,23.535736,37.6602,1323.4172
425,2022-12-27,48.03493,68.70451,22.544151,10.982216,23.00605,35.31976,1526.8851
426,2022-12-28,48.909058,67.55186,22.258638,11.537446,20.259274,46.019093,1221.5627
427,2022-12-29,52.53497,76.53033,23.876593,11.366486,20.385456,41.439865,1421.8602
428,2022-12-30,37.41589,63.927273,25.069395,11.8423605,21.201612,33.295017,1724.6622
429,2022-12-31,56.780987,70.623344,24.73708,14.262156,21.625275,37.397945,1386.2865
