,tanggal,pm10,pm25,so2,co,o3,no2,co2
58,2021-12-25,57.240673,98.06241,39.4236,14.180019,40.14618,21.66503,1302.4948
59,2021-12-26,57.296917,86.96042,35.42651,14.989907,42.055954,29.36818,1209.2393
60,2021-12-27,54.49158,77.93023,25.687029,15.833493,35.106274,18.827894,1393.7606
61,2021-12-28,56.8397,89.59916,30.13262,16.274508,38.735973,16.892185,1436.328
62,2021-12-29,56.561344,100.435646,25.04118,15.492885,36.084354,26.486101,1420.0392
63,2021-12-30,55.820026,85.52812,29.664047,14.871198,32.242214,28.969898,1356.3253
64,2021-12-31,53.520702,89.30394,32.86592,16.158709,24.589157,25.996393,1422.7849
65,2022-01-01,55.925777,91.41122,30.254692,17.666702,30.760838,25.244278,1490.6046
66,2022-01-02,51.496326,92.42923,24.864134,15.212182,29.740044,20.143654,1493.6581
67,2022-01-03,48.33228,89.49442,27.13693,18.157661,29.876785,13.0867,1546.5387
68,2022-01-04,54.10431,90.159454,32.19259,19.923466,22.242521,13.833155,1436.1073
69,2022-01-05,54.048214,94.15215,34.559933,17.211605,31.054384,12.192543,1319.3153
70,2022-01-06,54.978565,92.12911,36.205597,16.365007,27.622648,12.297496,1120.1516
71,2022-01-07,54.638973,85.605484,35.78724,20.623743,31.950998,10.950608,1331.2108
72,2022-01-08,51.899105,83.89047,34.353283,19.575945,34.58727,8.009841,1468.0485
73,2022-01-09,46.648067,82.45508,34.56543,21.12806,28.62731,4.318568,1644.4686
74,2022-01-10,46.52548,79.56379,33.692528,19.147028,33.037125,4.1385756,1792.4381
75,2022-01-11,43.69032,78.6141,32.21306,21.076982,40.310455,4.348317,1785.3218
76,2022-01-12,43.991924,78.6141,31.80706,20.057798,35.516575,4.5964713,1262.6276
77,2022-01-13,42.999786,78.6141,30.602554,15.971965,41.9768,5.2208924,1059.2965
78,2022-01-14,44.849476,78.6141,28.801582,15.316745,37.351494,4.6514897,1340.7865
79,2022-01-15,39.181675,78.6141,28.967367,15.258889,40.68054,4.840988,1185.6093
80,2022-01-16,42.551945,78.6141,28.534992,17.303799,44.414143,5.0245714,1430.8573
81,2022-01-17,37.209743,78.6141,27.371387,15.556279,43.91241,4.7223296,1416.1857
82,2022-01-18,37.727325,78.6141,28.043282,17.15381,39.344753,4.812569,1444.3972
83,2022-01-19,36.27661,78.6141,27.576168,13.981528,41.551376,3.9786084,1148.4453
84,2022-01-20,31.807669,78.6141,27.175297,11.447977,44.694904,4.142887,918.73303
85,2022-01-21,38.205975,78.6141,26.764174,14.043641,46.587273,6.082915,828.15594
86,2022-01-22,38.353275,78.6141,26.29903,15.062891,45.087395,6.021325,1024.4725
87,2022-01-23,43.707428,78.6141,26.172195,16.35592,48.080368,5.900059,1143.1749
88,2022-01-24,45.030804,78.6141,26.627953,21.021175,45.859116,7.6759057,1663.6793
89,2022-01-25,47.160686,78.6141,30.543375,21.8249,51.52989,11.108379,1938.1823
90,2022-01-26,46.18614,78.6141,33.853115,18.015898,44.243828,16.014334,1989.8512
91,2022-01-27,44.26684,78.6141,29.041454,16.912432,47.190746,3.4683812,1727.1411
92,2022-01-28,44.058205,78.6141,27.827518,22.562626,46.15725,3.1354415,1846.4012
93,2022-01-29,40.7302,78.6141,26.520784,17.189827,39.869453,16.222593,1507.1359
94,2022-01-30,47.93879,78.61409,26.28928,13.028572,41.379097,18.65958,1426.3667
95,2022-01-31,48.163254,78.61409,32.87047,15.534787,49.546757,14.102972,2055.345
96,2022-02-01,45.811115,78.6141,36.281708,20.63669,33.92201,21.596952,1726.9454
97,2022-02-02,45.511623,74.687645,36.733234,16.485207,31.373732,29.223545,2129.202
98,2022-02-03,36.575607,70.71747,31.817387,10.936954,36.279186,8.038996,1907.7125
99,2022-02-04,31.38223,71.6685,33.078808,13.110209,32.77916,1.1547724,1448.2179
100,2022-02-05,30.368221,70.12516,30.815495,12.935148,28.409828,14.3757105,1150.0039
101,2022-02-06,23.991701,67.10377,33.683308,11.573541,30.21491,18.151985,1240.4681
102,2022-02-07,26.537624,59.155903,40.583138,10.962292,27.700485,14.463708,1091.0117
103,2022-02-08,30.036139,58.846832,41.414547,10.035987,30.828754,13.21111,1024.7662
104,2022-02-09,28.592651,58.53084,40.382133,10.647504,26.662016,16.57637,1086.7701
105,2022-02-10,30.222849,54.69359,39.650665,11.028301,27.099976,10.127904,1163.6647
106,2022-02-11,27.747187,54.24277,39.813446,11.458401,25.578548,6.3146214,924.17426
107,2022-02-12,24.402048,52.750168,39.794785,9.908586,25.765366,8.281532,769.0734
108,2022-02-13,21.11051,54.326984,40.0251,9.586058,25.909903,7.389889,794.48956
109,2022-02-14,22.558863,55.492065,39.952557,10.438359,27.742989,8.37497,781.76843
110,2022-02-15,24.754581,55.538734,39.586258,10.407407,26.971415,8.983766,733.0963
111,2022-02-16,26.456106,58.346367,39.653137,9.862519,28.715115,8.417506,749.61584
112,2022-02-17,28.874857,59.031483,40.012276,10.389292,26.228552,8.920817,861.17285
113,2022-02-18,30.575798,61.5722,39.806778,11.608568,28.15504,8.8821535,1108.8569
114,2022-02-19,32.455956,62.961506,40.141273,13.408911,28.23726,7.714247,1174.3009
115,2022-02-20,31.780489,59.542946,40.03762,10.370103,27.795835,8.951916,1263.7518
116,2022-02-21,32.900623,61.83182,39.27228,11.259107,28.833363,10.896451,922.6186
117,2022-02-22,34.348377,63.230225,39.775177,12.613938,30.391382,11.118891,1078.0135
118,2022-02-23,38.581802,67.619965,39.52284,12.481855,28.911709,11.698218,1195.6486
119,2022-02-24,36.569492,74.63887,39.907543,15.7570505,32.45165,12.191343,1286.6251
120,2022-02-25,37.576633,66.46121,39.831017,12.420424,28.112253,11.023083,1160.0972
121,2022-02-26,29.800201,61.26472,39.402878,11.440103,34.355976,9.481546,972.7037
122,2022-02-27,34.88443,61.087616,39.246998,11.6846075,29.981674,10.830993,1131.0197
123,2022-02-28,34.045822,77.29167,39.129288,12.202079,30.849838,11.716653,1020.8102
124,2022-03-01,38.98057,86.55898,39.58465,14.093271,34.243294,9.839354,1113.3452
125,2022-03-02,40.601147,83.75583,39.48989,12.031791,31.588144,8.974189,1015.83685
126,2022-03-03,41.73904,73.02916,39.608963,13.126915,27.972128,9.496971,1038.7035
127,2022-03-04,46.55673,75.74409,39.21827,14.259064,37.48032,9.739135,979.00024
128,2022-03-05,46.620075,78.74112,39.902096,14.799214,32.87313,10.358116,981.6992
129,2022-03-06,47.34937,93.22337,39.574432,14.120839,27.354742,10.357395,1066.3506
130,2022-03-07,48.156944,91.63296,39.971287,15.3850565,34.607483,12.223949,1354.8156
131,2022-03-08,54.904026,93.789314,39.974937,17.520927,32.496727,12.50034,1555.0544
132,2022-03-09,57.475834,87.72132,40.039764,18.192799,26.704613,11.276655,1456.9332
133,2022-03-10,50.43869,85.151276,40.277737,15.890237,26.881168,10.354808,1058.5355
134,2022-03-11,50.771843,80.83042,40.573383,15.458549,29.753399,11.864193,1391.2507
135,2022-03-12,49.641575,81.923035,39.805458,15.914048,27.229136,11.861656,1486.549
136,2022-03-13,52.310204,86.53282,40.132988,16.18214,25.658669,10.664541,1406.3568
137,2022-03-14,47.89693,87.93581,40.66536,13.605124,21.572987,10.78944,1290.0016
138,2022-03-15,48.03299,76.84406,40.30831,14.473033,25.207603,9.44702,1515.0587
139,2022-03-16,43.06194,80.32106,41.0039,15.405509,23.771667,9.709607,1344.4183
140,2022-03-17,45.858803,80.771454,41.399475,14.879219,25.984583,11.951232,1369.4054
141,2022-03-18,45.681805,87.591125,41.856247,13.317177,30.136684,11.403314,1359.8976
142,2022-03-19,41.781685,93.84509,41.821175,15.71263,28.079746,12.171735,1263.185
143,2022-03-20,45.793755,87.255905,42.97323,14.001948,32.156685,12.584707,1162.999
144,2022-03-21,45.73383,82.54186,42.00392,12.749517,34.11347,12.451202,1033.3329
145,2022-03-22,50.03804,92.153946,43.111534,13.930552,34.704895,13.459314,1083.3854
146,2022-03-23,48.822758,94.131134,42.597237,14.319152,33.067505,14.780445,1066.7363
147,2022-03-24,48.92787,96.129814,43.005753,13.665831,35.50461,13.295767,1069.3988
148,2022-03-25,49.375366,90.64434,42.182404,10.730535,34.270336,13.43975,1040.2665
149,2022-03-26,53.38818,89.08307,41.52012,10.06233,35.909824,15.271444,835.6278
150,2022-03-27,54.573544,92.313156,42.10998,13.252734,37.348743,14.3892355,844.85645
151,2022-03-28,53.21835,90.47022,41.50604,13.071048,38.15785,14.744615,884.5183
152,2022-03-29,49.149265,82.266815,41.44454,11.119819,40.217575,13.277468,986.0437
153,2022-03-30,45.916187,75.87681,41.01503,11.9107,35.001934,11.437729,1102.2673
154,2022-03-31,45.75381,75.03238,41.30713,13.252303,37.560764,14.18027,998.4576
155,2022-04-01,44.63106,74.873,41.43566,12.357502,39.147198,14.849785,855.6363
156,2022-04-02,38.218967,72.76734,41.818104,10.845813,37.543747,13.092455,717.1762
157,2022-04-03,40.933437,72.11318,42.215332,10.100551,40.465084,14.840357,905.3223
158,2022-04-04,44.073032,77.202965,42.56845,11.246386,43.479897,16.937,882.64954
159,2022-04-05,48.474678,84.139305,41.471725,13.649489,41.34744,17.860598,1223.8329
160,2022-04-06,47.179413,84.65397,42.743305,14.302907,39.944344,18.337141,1528.288
161,2022-04-07,41.829132,69.661385,42.534775,11.854758,41.873745,14.96637,1325.8618
162,2022-04-08,35.045055,63.028667,42.39278,9.766964,41.36929,12.983204,843.27795
163,2022-04-09,35.523785,61.829567,43.372696,9.42739,44.460556,14.0764475,819.5532
164,2022-04-10,37.892414,72.26346,44.09152,10.127946,45.288498,13.919429,890.6742
165,2022-04-11,38.132145,77.78284,42.377712,11.154293,44.385864,15.123725,807.3337
166,2022-04-12,42.235195,78.39594,44.54735,10.421308,45.937416,16.401173,1134.8811
167,2022-04-13,40.58304,76.497856,43.91186,12.497647,48.338158,13.123845,1333.7152
168,2022-04-14,43.056976,73.39943,42.92633,13.278425,46.37762,11.050417,1281.0852
169,2022-04-15,42.745113,71.39505,45.208996,11.040084,44.452118,13.556843,1102.5706
170,2022-04-16,40.43446,75.61488,43.077507,13.161271,43.95068,16.694431,1180.6395
171,2022-04-17,44.32621,85.8088,43.159603,16.614458,41.76419,18.964777,1411.6312
172,2022-04-18,49.92946,93.51348,43.483685,14.289199,43.3908,18.133888,1462.1927
173,2022-04-19,55.21576,93.0202,43.15595,14.807553,42.60033,17.84857,1226.7922
174,2022-04-20,57.177197,90.77129,43.1969,15.756104,39.655907,19.37209,1496.9594
175,2022-04-21,57.29281,92.13339,43.710213,15.4885235,32.53618,18.723228,1500.4272
176,2022-04-22,57.01119,93.129524,42.65168,15.724635,37.86642,18.552797,1577.8444
177,2022-04-23,56.543457,98.22034,43.431,12.728358,35.898647,18.753824,1449.3944
178,2022-04-24,58.298813,99.04394,38.422714,14.413007,37.457024,19.353233,1504.5062
179,2022-04-25,59.255177,99.81469,33.797028,13.490041,30.810553,19.468214,1433.8688
180,2022-04-26,61.71984,101.73634,40.420547,14.099678,32.5675,17.28446,1393.6232
181,2022-04-27,61.03265,106.20148,35.576393,13.760692,33.120056,16.82276,1258.1902
182,2022-04-28,62.050316,111.03294,39.078506,12.102302,31.939558,16.790098,1216.3676
183,2022-04-29,60.887196,110.67029,38.649433,10.641789,31.63482,17.80224,1160.3336
184,2022-04-30,60.484814,100.87726,32.297234,11.721402,35.315437,18.688934,1233.3158
185,2022-05-01,61.06573,101.689926,34.04741,11.912696,31.940619,17.966661,1258.0325
186,2022-05-02,63.555202,107.99585,35.358032,11.51267,39.001938,15.746515,1214.15
187,2022-05-03,63.059376,112.450966,36.675365,10.721617,35.005856,14.817217,1095.1636
188,2022-05-04,62.150272,106.39288,37.623764,11.121491,36.844788,14.737219,1053.6686
189,2022-05-05,62.825367,102.05448,38.07914,11.400342,34.902447,15.204022,1013.2991
190,2022-05-06,61.92593,107.25906,38.209274,12.917085,44.124523,16.212198,1080.8328
191,2022-05-07,59.314686,99.89341,37.142838,11.683322,44.719517,16.212515,1193.3804
192,2022-05-08,54.335373,87.72417,37.897324,11.047116,45.444553,14.282871,1377.6439
193,2022-05-09,56.9361,90.46077,38.05046,12.567703,66.71882,13.555265,1279.3878
194,2022-05-10,58.116783,94.719376,38.317596,11.533021,51.737255,13.329468,1030.3746
195,2022-05-11,56.344234,95.15743,38.46228,9.919278,46.592487,13.795705,903.3651
196,2022-05-12,58.55123,93.190506,38.29673,10.589597,70.39405,14.408529,1086.2509
197,2022-05-13,60.162533,97.150604,37.41616,9.687932,55.673794,14.595795,1051.5835
198,2022-05-14,61.88309,100.34217,37.101944,11.833636,31.39638,14.124515,1174.6293
199,2022-05-15,54.91701,89.45343,37.715805,8.114486,46.777645,13.5614195,1159.0773
200,2022-05-16,53.94353,80.19945,37.63901,8.146492,41.81138,11.986556,1129.618
201,2022-05-17,53.874233,90.025314,37.024643,9.885357,27.376839,13.212284,931.03314
202,2022-05-18,55.219967,91.752106,37.421463,8.426638,30.494692,12.691238,928.1498
203,2022-05-19,51.31193,88.16145,37.134697,7.247651,28.596056,12.313542,898.61633
204,2022-05-20,56.8408,88.396255,36.79682,8.633332,28.263842,14.447892,1057.4738
205,2022-05-21,60.124718,98.73918,37.59281,8.255364,28.251522,13.906033,1075.1251
206,2022-05-22,59.076405,99.05623,36.79984,9.032707,26.23547,14.228548,1163.1664
207,2022-05-23,53.77119,89.60763,36.7688,8.5039425,27.436352,16.723223,1167.9594
208,2022-05-24,53.83045,85.01098,36.34319,11.35517,30.615051,19.789352,1320.0363
209,2022-05-25,56.79002,97.15504,41.907852,15.877472,28.389498,20.011784,1498.1561
210,2022-05-26,51.977215,95.6614,41.974545,12.080762,30.900635,20.444616,1344.554
211,2022-05-27,50.636448,87.61479,39.791973,10.817353,25.831154,20.632166,1159.9058
212,2022-05-28,53.13105,92.930275,39.165733,9.907056,32.897793,20.788063,1183.8021
213,2022-05-29,58.326954,98.24735,38.01139,11.7819605,29.600363,21.696003,1150.3312
214,2022-05-30,55.768475,103.021,40.243042,12.643809,36.873787,23.138817,1177.4601
215,2022-05-31,55.017845,91.81118,45.160442,9.385573,27.058723,23.428358,1343.1771
216,2022-06-01,53.904568,89.51453,44.092716,10.510117,38.80677,21.770912,1382.8195
217,2022-06-02,57.078335,97.49933,40.588078,13.652505,39.4947,23.38391,1273.803
218,2022-06-03,57.357384,95.92757,40.40226,10.637816,38.629726,22.756895,1184.115
219,2022-06-04,51.4519,92.98642,40.321835,10.769828,37.059925,20.21683,1185.7589
220,2022-06-05,54.81447,90.15898,40.948685,9.420757,43.120956,21.616745,1188.0808
221,2022-06-06,55.661957,93.655106,41.372665,9.556822,39.350876,22.992516,1267.0804
222,2022-06-07,56.668644,96.59429,40.90325,9.434314,32.669643,23.118067,1346.3317
223,2022-06-08,54.97812,95.35409,41.470474,10.277102,37.453327,22.345829,1484.1248
224,2022-06-09,57.20618,97.0641,41.3399,9.823187,35.460766,23.310186,1357.3308
225,2022-06-10,60.19944,103.97497,42.13149,9.914912,31.4767,24.112082,1334.1724
226,2022-06-11,60.69897,104.02219,41.112217,9.70041,25.007475,21.177675,1448.6869
227,2022-06-12,58.259075,100.377266,41.951942,9.426152,31.338154,22.209658,1456.0743
228,2022-06-13,56.95628,96.985214,40.23471,9.534777,28.836615,23.47127,1360.9115
229,2022-06-14,56.91094,96.13065,35.28976,10.659764,28.005081,23.751986,1177.6588
230,2022-06-15,58.223034,99.74868,41.230556,10.614653,26.323175,24.724047,1301.4469
231,2022-06-16,60.09193,107.27294,36.472412,10.578855,26.774908,25.244678,1252.07
232,2022-06-17,60.464855,105.0095,38.986336,11.982014,26.892973,25.277285,1438.3948
233,2022-06-18,60.76034,101.15262,37.625694,14.400994,26.371881,25.31368,1656.3842
234,2022-06-19,62.313133,100.819565,35.84462,15.905159,22.62529,25.19103,1805.277
235,2022-06-20,61.15778,101.78596,34.315258,14.126523,23.756905,24.815321,1730.2697
236,2022-06-21,60.78869,110.18321,33.782494,16.55369,23.149412,24.775452,1701.5211
237,2022-06-22,58.557774,106.22241,36.86093,17.518599,22.259724,23.509832,1784.2609
238,2022-06-23,57.871655,97.85939,32.889458,16.530186,24.313354,23.419336,1774.5883
239,2022-06-24,58.86063,102.873245,35.311504,16.054243,23.261229,25.171593,1815.1417
240,2022-06-25,62.463657,110.083885,34.907185,15.529084,24.287287,25.924387,1945.8718
241,2022-06-26,64.05307,123.075294,34.777634,17.95757,24.597267,25.370142,2150.8682
242,2022-06-27,62.082977,120.2674,36.069027,16.083223,25.084204,23.604694,2106.2324
243,2022-06-28,60.44354,111.749504,33.39901,15.106765,25.694555,22.60008,2028.8604
244,2022-06-29,60.067383,116.41348,34.572952,16.068531,26.36074,24.430428,1839.4906
245,2022-06-30,63.364567,117.77743,35.749146,15.448192,25.221998,23.033213,1984.9786
246,2022-07-01,60.149548,122.96699,35.693542,14.072829,25.499985,23.838482,1802.4021
247,2022-07-02,62.675735,124.58727,37.225037,13.678452,25.238213,25.198027,1797.8542
248,2022-07-03,64.48663,124.92759,36.405304,13.02758,26.054323,22.028011,1944.8773
249,2022-07-04,67.83995,130.23975,36.563976,13.773069,25.454187,21.238287,2064.1833
250,2022-07-05,69.8686,139.19221,36.176086,13.147865,28.449278,22.889326,1805.2816
251,2022-07-06,67.81837,140.55498,37.111683,13.054272,27.195173,24.057783,1487.0023
252,2022-07-07,64.402885,128.35155,36.981277,12.630373,28.533474,24.391247,1647.7968
253,2022-07-08,63.412937,119.923096,37.819767,11.47518,28.710007,23.707687,1435.3688
254,2022-07-09,67.725945,134.71094,39.304146,11.420257,29.52767,24.3921,1431.0023
255,2022-07-10,70.75207,146.36687,38.885895,11.854264,30.983206,23.787962,1358.5632
256,2022-07-11,69.3376,145.67688,40.26944,10.413952,30.098583,22.76635,1215.7255
257,2022-07-12,69.774055,133.25377,40.245754,10.180925,26.07438,22.103016,1133.2557
258,2022-07-13,68.03112,123.56947,40.71158,10.75558,27.396362,27.102018,935.7262
259,2022-07-14,71.55539,121.73202,42.454613,10.989353,25.763058,27.87769,942.074
260,2022-07-15,69.38862,139.81161,38.906776,10.463719,27.72685,18.941206,950.6643
261,2022-07-16,70.355156,141.50304,42.380035,11.304764,25.980669,23.582354,1081.3861
262,2022-07-17,69.930984,142.44408,40.711884,11.14478,24.797604,27.58491,1131.0294
263,2022-07-18,69.864555,121.702484,38.905556,10.498161,27.07427,22.724289,1017.81836
264,2022-07-19,66.277245,124.84778,40.346855,10.451198,26.95337,24.200758,957.3356
265,2022-07-20,68.292564,129.86067,38.530937,11.076188,25.562103,25.95849,1000.4311
266,2022-07-21,67.91344,134.62788,37.227276,11.438058,26.504156,23.673244,1107.497
267,2022-07-22,64.85955,133.79745,37.940372,10.767334,26.340607,22.58784,1056.9728
268,2022-07-23,67.604866,130.29738,36.949905,10.00397,28.726503,22.937963,1141.8514
269,2022-07-24,68.30635,137.43787,37.072044,10.207141,28.122541,24.076515,1028.206
270,2022-07-25,72.75689,135.95715,36.10747,11.167245,30.90768,22.199518,1096.603
271,2022-07-26,69.48124,138.43053,37.346382,11.370291,26.325958,21.658022,1261.8717
272,2022-07-27,67.91539,137.02228,37.37646,13.014207,27.743954,22.865978,1523.5219
273,2022-07-28,65.95281,130.96815,37.79155,11.270148,28.906832,23.308811,1484.2286
274,2022-07-29,65.047226,130.14919,38.559113,11.407748,27.68819,24.72073,1326.5037
275,2022-07-30,65.9213,124.02108,38.131714,12.813691,29.35628,24.739138,1412.4036
276,2022-07-31,63.627285,130.83888,38.5962,12.374183,30.142792,26.345781,1467.765
277,2022-08-01,63.450455,130.81943,38.258415,12.622006,32.256836,26.418674,1247.042
278,2022-08-02,63.18826,121.015686,38.940277,10.138019,29.849236,23.32931,1376.4637
279,2022-08-03,61.13706,125.94886,39.183342,10.615556,28.96662,24.582052,1384.5841
280,2022-08-04,67.56284,125.4895,38.56172,12.0836525,31.602272,25.669287,1295.6157
281,2022-08-05,63.8703,128.87782,39.30657,10.467253,29.664856,24.743078,1169.5299
282,2022-08-06,63.135902,115.5468,39.20905,9.5117655,24.194746,23.064419,1137.0283
283,2022-08-07,59.15121,104.003586,37.798264,10.062046,27.481007,23.137371,1244.5884
284,2022-08-08,58.59202,105.86423,38.668266,10.835818,25.82864,21.928654,1193.7507
285,2022-08-09,56.782127,103.30581,38.31124,9.501142,26.243422,20.12853,979.9679
286,2022-08-10,50.777767,93.40022,38.734463,7.186878,25.886183,19.518972,670.8995
287,2022-08-11,48.14241,87.891785,39.1603,7.483546,25.666996,19.937424,872.8784
288,2022-08-12,49.897797,95.381546,38.794052,8.99173,26.473452,20.413483,865.25085
289,2022-08-13,53.274086,103.64186,38.744537,9.426786,26.78846,20.087717,941.0946
290,2022-08-14,53.38614,100.935265,38.65233,7.405067,26.704176,19.372211,1018.40753
291,2022-08-15,51.352245,97.763176,39.680782,8.534025,25.648754,20.018358,1108.2709
292,2022-08-16,53.569904,96.00607,40.011772,8.447164,27.915146,19.097933,1075.5001
293,2022-08-17,53.4123,98.90662,39.310505,8.356008,27.627474,19.943743,900.58276
294,2022-08-18,51.885765,99.58313,40.14854,8.5949335,28.921621,20.975899,792.36694
295,2022-08-19,51.789112,99.024796,39.49987,7.7030663,28.87577,20.82173,948.1724
296,2022-08-20,54.378796,105.219185,40.034195,9.736017,29.059715,22.62763,1071.554
297,2022-08-21,58.205463,111.48375,41.002518,9.839011,27.786913,23.373217,1086.6772
298,2022-08-22,56.778393,105.08313,39.169083,9.304756,29.017698,20.602901,1086.6351
299,2022-08-23,57.965748,107.81754,40.810074,9.108204,30.328732,22.831491,1136.8264
300,2022-08-24,60.00429,113.78728,40.982944,10.400131,28.818949,23.597265,1126.2544
301,2022-08-25,60.54053,110.93817,39.664223,9.7412615,29.729729,21.020403,969.1532
302,2022-08-26,57.664738,110.49587,41.737885,9.359547,32.126686,24.542961,956.39307
303,2022-08-27,60.263546,104.02795,40.49019,9.028426,31.154531,24.110533,1033.2211
304,2022-08-28,60.137386,109.763504,40.08095,9.405105,32.526844,21.378386,1040.2277
305,2022-08-29,62.01888,116.06289,40.54696,10.407224,32.92292,23.928596,997.8545
306,2022-08-30,61.858006,116.78129,39.811615,9.528834,35.221226,24.282286,986.9835
307,2022-08-31,62.154476,120.82491,40.44278,10.872645,33.543575,24.244967,1107.1632
308,2022-09-01,63.18782,116.318214,40.63431,10.763153,33.556614,25.635674,1115.6171
309,2022-09-02,61.270023,110.44806,40.14845,10.0909,35.61197,23.211569,1064.7856
310,2022-09-03,61.534077,115.821976,39.60472,11.612529,35.045013,24.204044,965.02515
