,tanggal,pm10,pm25,so2,co,o3,no2,co2
52,2021-12-19,45.89072,59.7515,38.018997,10.266507,43.32664,22.75001,1360.1475
53,2021-12-20,46.059216,70.77114,36.068798,11.931912,46.126675,27.778587,1511.7809
54,2021-12-21,48.544434,60.810184,36.151653,12.25304,48.99094,23.408066,1471.7219
55,2021-12-22,50.254208,68.83854,39.104492,11.8376875,44.134785,28.704212,1414.4442
56,2021-12-23,52.29249,66.587746,38.672253,13.446853,48.989445,38.112152,1730.142
57,2021-12-24,60.077595,83.51198,38.689976,14.723282,45.110615,35.108376,1791.8436
58,2021-12-25,53.33477,75.565056,38.70333,13.8833475,41.043797,28.211243,1796.8638
59,2021-12-26,50.18761,63.466324,39.643238,15.27129,45.954773,31.95226,1916.2556
60,2021-12-27,56.40418,70.62062,35.6822,17.223452,36.95018,27.897131,1814.6641
61,2021-12-28,48.096607,71.576805,36.754593,14.914193,40.570583,26.227047,1673.0038
62,2021-12-29,53.10545,63.35642,36.44499,15.418581,39.984734,35.15865,1885.3417
63,2021-12-30,51.66758,60.55954,36.70029,15.860316,34.942207,33.519455,1804.4994
64,2021-12-31,46.659283,65.97162,34.72878,15.052673,35.80841,33.68441,1634.649
65,2022-01-01,55.037464,77.342224,35.301826,16.099329,34.502193,34.527702,1959.6102
66,2022-01-02,48.602364,75.416664,31.522385,15.849667,36.895687,21.926733,1742.2106
67,2022-01-03,37.040783,55.879906,34.97682,13.266549,39.79795,24.167812,1438.0409
68,2022-01-04,45.851646,57.864388,39.91432,14.241566,43.67573,23.937101,1454.1492
69,2022-01-05,42.24213,59.628773,42.38061,13.831823,52.31416,22.513845,1448.776
70,2022-01-06,34.424026,55.52505,44.758766,11.215352,55.28022,22.518898,1240.8186
71,2022-01-07,41.397392,49.886177,43.161674,11.727427,58.09419,24.459066,1513.894
72,2022-01-08,38.74829,54.233776,40.431282,12.577658,57.993443,19.834782,1425.7661
73,2022-01-09,37.567764,59.722843,48.60032,11.042407,58.289585,14.36429,1210.7516
74,2022-01-10,43.137756,62.299038,35.0323,13.5149765,66.31512,13.622084,1590.3041
75,2022-01-11,37.76588,54.292294,27.549454,12.772359,62.86433,10.901254,1563.0094
76,2022-01-12,30.126324,50.167393,22.489231,9.890419,66.05216,9.558152,1209.6719
77,2022-01-13,38.472286,50.269447,23.093445,11.295928,69.942444,12.140537,1219.5868
78,2022-01-14,34.10613,51.6412,21.565928,12.421315,61.252792,10.603996,1336.0237
79,2022-01-15,33.0634,45.81493,18.422571,9.974808,63.723495,11.525118,1116.0205
80,2022-01-16,37.325695,51.345634,12.770948,10.51913,64.99866,12.285837,1400.9606
81,2022-01-17,36.108425,57.26285,18.24857,12.923121,58.72556,11.243332,1490.9279
82,2022-01-18,38.658886,61.569225,18.623522,10.958215,67.450775,11.582571,1145.3984
83,2022-01-19,39.398815,59.505505,13.839871,10.478306,66.9923,11.232789,966.76263
84,2022-01-20,33.378185,48.34852,12.548599,8.80652,59.54027,10.523765,870.4952
85,2022-01-21,38.631466,51.400562,11.203201,8.273562,66.99982,9.426925,858.5217
86,2022-01-22,37.935867,48.16159,11.021665,7.4992547,63.746624,11.570602,950.9553
87,2022-01-23,39.924843,44.423416,11.831093,8.269068,58.91676,11.468194,1023.02997
88,2022-01-24,47.212994,62.240753,13.434482,12.789425,69.828316,11.651087,1609.6202
89,2022-01-25,50.864307,71.8684,12.276082,14.462824,65.67999,8.858345,1957.19
90,2022-01-26,46.176044,71.442055,12.700573,9.897967,74.89869,11.528883,1681.1797
91,2022-01-27,52.029484,68.55969,16.895088,13.949731,82.27171,10.537656,1767.3115
92,2022-01-28,44.8036,63.448967,18.647512,14.368977,62.357025,7.670273,1583.9882
93,2022-01-29,38.608875,46.02976,20.80405,11.438973,73.44057,11.86957,1642.5936
94,2022-01-30,47.268063,42.18074,22.417324,12.404952,61.374645,12.24482,1731.0435
95,2022-01-31,41.313618,51.81857,21.158997,15.812816,55.000492,11.016472,1901.6575
96,2022-02-01,39.54224,44.899403,21.798285,13.410504,71.00164,10.282749,1954.4326
97,2022-02-02,46.40343,67.33411,28.924753,16.474112,56.09554,15.070505,1522.5814
98,2022-02-03,41.172817,65.356575,30.565332,11.629249,63.488064,10.387556,1330.5233
99,2022-02-04,30.881262,58.531567,32.257305,9.66551,59.133785,9.809237,917.9406
100,2022-02-05,37.490673,48.988544,34.899055,9.1038265,49.15442,11.448826,875.9087
101,2022-02-06,31.897423,46.395855,34.876793,8.243345,47.520687,10.429409,963.7494
102,2022-02-07,25.53511,40.297974,34.70574,12.290616,47.079388,7.6405573,831.34
103,2022-02-08,34.34859,32.25499,37.18457,21.06868,46.704235,11.6089525,984.21014
104,2022-02-09,32.593075,40.024662,36.15789,19.324272,49.402187,15.593162,827.2352
105,2022-02-10,31.934914,46.252228,37.230217,16.736565,46.14094,14.014011,633.08325
106,2022-02-11,34.130463,51.508167,38.184235,18.226969,46.093037,12.422587,609.94354
107,2022-02-12,29.631336,43.105633,39.719185,18.574183,41.811726,12.347202,575.31854
108,2022-02-13,31.562366,44.284115,40.2331,16.128881,39.812416,10.779966,774.25696
109,2022-02-14,33.133144,50.961437,39.161846,18.06042,39.705032,9.921307,897.4466
110,2022-02-15,28.731518,44.798088,39.03586,20.865417,37.978275,11.189605,872.5015
111,2022-02-16,34.316803,43.99533,38.687843,23.87883,37.38674,13.113002,1055.9548
112,2022-02-17,31.879364,43.742153,38.0246,18.273394,39.620518,12.070026,1064.3943
113,2022-02-18,31.799698,44.90241,39.660866,14.432196,36.640484,15.353966,1465.9563
114,2022-02-19,37.593563,49.62039,41.073544,11.041712,36.41237,12.845346,1562.6796
115,2022-02-20,34.280106,51.415966,40.407066,10.088989,37.758816,13.392826,1345.733
116,2022-02-21,33.05447,44.483597,40.416626,11.919945,37.48623,12.680794,1332.5164
117,2022-02-22,36.288692,48.512966,38.956318,12.596173,37.432903,15.241898,1336.4609
118,2022-02-23,37.27073,49.98849,39.261448,11.746749,38.423138,17.654734,1397.3619
119,2022-02-24,40.091385,52.91859,39.59106,12.307389,41.715824,17.233768,1556.2344
120,2022-02-25,35.763245,48.56067,40.56444,12.377318,38.05146,15.813244,1316.1735
121,2022-02-26,37.163536,42.901073,40.856636,12.112991,37.73724,15.240921,1472.0509
122,2022-02-27,40.80559,55.275814,40.638985,13.171292,43.819912,15.955952,1290.8282
123,2022-02-28,39.986156,56.680347,42.176945,10.987498,37.70394,13.541451,1343.898
124,2022-03-01,43.951107,52.943993,41.411842,11.757461,43.42553,14.908106,1528.2806
125,2022-03-02,46.2863,52.94406,41.75933,11.677356,43.694164,16.428787,1371.5985
126,2022-03-03,47.858276,54.92803,44.38248,11.720393,39.94961,15.538303,1337.5863
127,2022-03-04,51.993668,67.81273,44.71277,12.819041,47.009975,18.320322,1580.082
128,2022-03-05,47.070824,66.46637,44.783928,13.101464,39.74317,18.882671,1650.8104
129,2022-03-06,49.869484,62.001595,47.770782,12.93155,45.115673,19.44427,1643.574
130,2022-03-07,58.655815,65.499344,49.67226,14.836519,46.775837,21.927765,1912.9999
131,2022-03-08,58.623432,73.09602,43.522903,16.979849,43.12958,21.248215,2034.0024
132,2022-03-09,56.784977,75.13233,39.297264,15.603149,47.726128,19.025856,1908.0472
133,2022-03-10,58.561626,68.516846,31.617722,15.142933,40.02219,23.102503,1827.1409
134,2022-03-11,56.680653,67.95539,31.846691,17.595238,40.426636,27.228613,1958.0212
135,2022-03-12,54.18109,63.594753,37.71856,16.47977,41.421234,20.135015,1812.1833
136,2022-03-13,53.561745,63.96906,35.00773,14.417894,38.133427,24.504595,1691.136
137,2022-03-14,54.03098,60.043034,27.41164,15.720284,40.869976,20.655155,1746.7466
138,2022-03-15,51.75792,71.51119,27.814432,15.98674,37.870308,20.056253,1778.5079
139,2022-03-16,52.13122,69.19884,32.2816,14.217899,39.77602,19.744774,1605.9786
140,2022-03-17,53.729168,71.89545,36.15819,14.105128,42.605946,19.497108,1646.111
141,2022-03-18,55.532257,79.51134,38.366257,14.374561,39.954666,23.302439,1645.4799
142,2022-03-19,57.751495,84.7198,40.796776,13.978691,44.657818,16.368011,1647.487
143,2022-03-20,59.297848,86.63988,39.59006,13.284738,48.280933,21.76548,1477.612
144,2022-03-21,56.694065,76.62469,37.334866,12.907484,45.76232,18.65144,1566.9203
145,2022-03-22,57.97304,74.67308,34.4597,13.674956,50.974438,16.75247,1519.784
146,2022-03-23,54.87759,71.6915,32.79135,12.81516,43.96498,20.571857,1478.3257
147,2022-03-24,58.334286,59.894276,35.75478,12.854723,42.98425,22.347143,1517.0583
148,2022-03-25,55.542892,64.760765,28.763182,13.1272955,46.035217,22.19701,1426.4391
149,2022-03-26,53.924328,63.305477,30.865828,12.307062,39.59371,21.600895,1313.7137
150,2022-03-27,55.06397,76.677605,34.707928,12.782695,45.6216,22.600925,1517.8975
151,2022-03-28,56.488,83.38688,37.846504,12.583673,46.772144,17.798237,1493.5886
152,2022-03-29,52.39545,82.039024,39.62236,11.78916,48.58723,16.640732,1396.0491
153,2022-03-30,53.879074,78.83118,41.45357,13.151629,51.28152,17.128626,1626.7942
154,2022-03-31,54.20277,69.70294,36.704773,12.986439,49.141994,12.959064,1498.4374
155,2022-04-01,45.221756,68.46943,33.30013,11.846838,48.227875,13.8713875,1400.878
156,2022-04-02,43.64044,54.089836,31.664602,12.061607,46.35901,14.788285,1429.0353
157,2022-04-03,44.42361,54.413414,34.953766,12.949906,42.76171,17.44248,1409.0225
158,2022-04-04,43.605885,52.082336,33.65679,11.816994,46.38294,16.375233,1349.2102
159,2022-04-05,43.72722,63.49837,38.68207,12.629619,46.10911,21.220823,1568.4479
160,2022-04-06,48.946064,67.111275,33.44669,13.276729,47.669624,17.56784,1566.471
161,2022-04-07,45.360424,72.78562,32.27648,11.901191,46.22387,16.338531,1265.4297
162,2022-04-08,42.686954,65.22494,31.744673,11.447734,42.826035,13.823252,1149.9187
163,2022-04-09,40.75379,63.01919,32.624096,11.378097,43.6063,14.688772,1175.8948
164,2022-04-10,39.679283,56.931057,32.46559,10.5181265,40.47069,17.10998,1176.2103
165,2022-04-11,36.056686,50.901115,34.319786,9.651909,40.740055,14.675961,1241.8048
166,2022-04-12,43.797848,58.683994,35.15444,10.898498,45.621082,18.57541,1289.1449
167,2022-04-13,48.487946,68.10331,40.627636,12.4439125,44.111977,17.099178,1433.9977
168,2022-04-14,55.637882,79.95894,47.17963,12.685343,48.53901,16.623379,1509.6646
169,2022-04-15,49.99363,73.02193,49.361195,11.204309,50.00645,16.03112,1467.2804
170,2022-04-16,53.08849,70.219574,49.816532,13.174907,45.703403,22.89883,1735.247
171,2022-04-17,57.623497,76.158165,50.0569,14.049417,47.30096,21.256367,1712.1986
172,2022-04-18,54.96946,68.43516,48.42595,12.598235,48.548405,26.844461,1767.5636
173,2022-04-19,54.68999,61.430294,49.054985,13.425818,44.326473,29.487865,1899.4015
174,2022-04-20,57.933018,69.633865,52.158085,15.204355,46.162952,20.56493,1854.2195
175,2022-04-21,59.535046,83.745346,50.00123,13.839527,46.73907,21.83883,1856.339
176,2022-04-22,62.166904,88.05952,53.527676,14.061109,44.919018,27.821495,1931.7592
177,2022-04-23,63.683296,78.94751,54.343777,14.440619,47.87237,24.86922,1721.534
178,2022-04-24,62.559605,93.730995,50.68007,13.933081,51.33146,29.528553,1708.8651
179,2022-04-25,69.38187,95.83597,53.92859,14.532757,51.27432,31.05989,1852.557
180,2022-04-26,66.18583,92.7331,53.92491,13.753503,49.74285,26.231417,1789.0933
181,2022-04-27,60.10521,77.631195,52.928314,12.090884,53.09216,23.17678,1553.109
182,2022-04-28,68.64662,82.10375,53.043827,12.658406,53.201168,20.887096,1477.9219
183,2022-04-29,69.35675,96.027695,50.54902,13.511518,51.04631,18.38944,1465.3264
184,2022-04-30,66.183365,88.60495,53.315044,12.723851,49.97645,19.802315,1566.8608
185,2022-05-01,73.1873,83.95475,56.93586,12.818811,52.319286,19.499712,1640.3634
186,2022-05-02,70.01135,85.80344,53.699036,12.832432,49.975346,18.844696,1435.7635
187,2022-05-03,66.61175,84.83786,50.844124,12.616012,50.26765,26.620663,1209.7148
188,2022-05-04,68.69546,83.91105,49.15709,11.816723,51.822838,16.531427,1196.215
189,2022-05-05,66.60752,84.1297,50.31413,11.170082,44.98649,18.4919,1304.9504
190,2022-05-06,64.73692,79.61999,53.593414,11.279111,45.340324,22.236542,1411.1278
191,2022-05-07,63.935734,78.145485,53.41355,11.784896,50.512894,22.64364,1431.2994
192,2022-05-08,63.78939,78.57538,54.708267,12.969803,44.274708,21.500366,1556.3036
193,2022-05-09,64.912704,81.30405,53.557087,12.9486,45.03793,19.667229,1458.7422
194,2022-05-10,58.368893,76.788765,50.86857,11.11949,52.220337,20.919735,1180.2743
195,2022-05-11,58.306995,68.122,50.90626,11.254376,46.668003,14.508373,1254.9789
196,2022-05-12,61.739517,73.74226,49.41173,12.023862,48.402645,17.971838,1393.8062
197,2022-05-13,61.605602,79.47306,50.43314,11.093468,52.38932,14.72372,1312.5326
198,2022-05-14,63.935444,84.36523,52.982353,11.385923,45.24355,16.570572,1458.5594
199,2022-05-15,65.55378,82.845894,50.56861,12.511838,49.65616,27.733206,1308.2502
200,2022-05-16,58.318535,77.49319,50.32205,11.016501,48.894814,24.196568,1104.519
201,2022-05-17,60.415417,69.6709,51.84329,10.685338,44.124153,21.8735,1117.977
202,2022-05-18,57.61235,70.25624,51.97234,10.075279,47.7535,16.304598,1153.6699
203,2022-05-19,54.217686,56.769943,50.2815,9.588876,45.47221,17.846443,1084.7092
204,2022-05-20,57.322437,64.050896,49.93243,9.818549,46.64641,14.785726,1189.7749
205,2022-05-21,59.366688,74.79008,51.39318,10.819235,48.75546,20.495716,1264.7911
206,2022-05-22,59.73353,88.340065,53.504787,10.399425,48.367085,31.781761,1217.7151
207,2022-05-23,59.093185,87.837135,55.893543,10.934068,51.822945,31.575087,1385.9772
208,2022-05-24,61.71839,79.38234,58.99709,11.782187,49.633137,29.94865,1482.7769
209,2022-05-25,63.14392,86.34913,61.88018,12.659947,53.205936,23.69392,1627.83
210,2022-05-26,58.913063,72.89461,58.63052,12.0904875,55.619205,19.95355,1584.8021
211,2022-05-27,58.36791,76.91559,54.96814,12.6943035,52.83856,19.811905,1441.8878
212,2022-05-28,64.4091,72.504265,54.350597,13.290285,57.13537,17.045673,1405.866
213,2022-05-29,62.573383,83.545975,52.865036,12.933961,55.655117,22.45095,1471.391
214,2022-05-30,63.883026,72.037605,53.109905,12.547653,55.7352,24.74046,1552.923
215,2022-05-31,64.216644,73.228935,57.50064,13.858097,56.642784,26.018456,1678.4614
216,2022-06-01,63.018696,80.044975,48.71354,14.242699,56.33523,21.714066,1629.5159
217,2022-06-02,65.2053,86.434715,51.047436,13.730328,58.10184,22.619305,1547.4957
218,2022-06-03,63.32308,88.14492,53.25626,14.170507,57.79056,21.282333,1633.9119
219,2022-06-04,62.54198,76.64048,52.870872,13.425892,59.76011,20.010101,1588.4263
220,2022-06-05,63.692516,84.044785,49.372818,12.846442,59.906387,17.497364,1556.2465
221,2022-06-06,62.40128,80.76599,51.553844,13.457506,58.74349,24.24607,1621.3419
222,2022-06-07,63.214924,81.83656,48.7272,14.234411,61.2049,20.66075,1570.2894
223,2022-06-08,61.90662,79.05754,49.555584,13.598876,60.446743,23.94676,1571.9424
224,2022-06-09,63.27337,79.20901,52.693207,14.246632,61.154617,24.927813,1657.7216
225,2022-06-10,66.23335,83.479546,52.833405,13.959327,60.473766,24.727543,1575.0533
226,2022-06-11,65.54053,87.84782,51.87925,13.788345,59.404194,25.485792,1556.823
227,2022-06-12,67.51036,89.597885,52.403675,13.637545,57.312004,21.603249,1537.8762
228,2022-06-13,66.09242,92.02799,52.14048,13.103806,58.31226,22.588196,1396.7402
229,2022-06-14,64.45636,82.66569,51.85921,12.398662,52.93779,18.622276,1413.035
230,2022-06-15,63.97821,82.85604,51.88245,12.841688,56.592266,23.193653,1421.8114
231,2022-06-16,66.8467,83.380646,52.10255,12.133771,50.442654,20.772762,1378.2196
232,2022-06-17,65.87252,85.26941,57.080025,12.60337,48.433025,26.44943,1530.2849
233,2022-06-18,66.0146,83.853935,53.92676,14.074342,51.10352,26.652248,1714.0311
234,2022-06-19,68.39336,88.412346,56.20105,13.537396,43.524105,24.040848,1635.2452
235,2022-06-20,68.16489,89.89561,56.026062,13.199726,42.89753,28.411743,1619.5488
236,2022-06-21,65.36078,89.802315,58.279083,14.48774,43.044086,24.268291,1734.5236
237,2022-06-22,69.62694,83.8124,57.082756,14.3881855,41.5984,21.444944,1648.4744
238,2022-06-23,63.565914,83.30598,58.059387,13.363757,40.13497,24.499138,1668.9304
239,2022-06-24,67.01687,80.3831,51.20728,14.735364,41.78874,29.117893,1734.0935
240,2022-06-25,70.65989,90.038734,53.431244,15.234106,40.411465,27.875397,1674.1223
241,2022-06-26,68.753914,85.46435,56.92115,14.359127,36.562782,29.806755,1604.3724
242,2022-06-27,66.73199,79.24484,56.077328,13.617675,43.009674,28.973583,1480.6643
243,2022-06-28,69.850784,88.286865,55.387665,13.223708,42.285053,27.918825,1404.8844
244,2022-06-29,68.13451,89.83401,54.675842,13.500048,42.234737,28.896456,1554.0728
245,2022-06-30,67.2751,92.629845,52.60428,12.868875,46.85052,23.177177,1473.465
246,2022-07-01,70.39403,85.62083,54.391685,11.85623,44.60089,26.693455,1447.6992
247,2022-07-02,69.2141,87.30938,53.77623,12.73938,44.965042,24.40316,1408.51
248,2022-07-03,67.51637,89.247765,53.654408,12.618878,43.7224,23.095896,1335.6044
249,2022-07-04,72.53739,90.19978,54.53467,11.660073,42.766567,22.206335,1371.595
250,2022-07-05,72.49075,96.70003,52.36035,11.8388605,43.63793,23.06826,1472.0277
251,2022-07-06,74.038895,95.37482,53.25161,12.642573,45.3486,22.22536,1465.9663
252,2022-07-07,70.45888,92.7063,53.101612,11.940954,48.19459,21.639612,1327.4452
253,2022-07-08,74.90317,95.19197,52.39588,12.109628,46.147255,25.577536,1305.5994
254,2022-07-09,79.44354,106.85047,54.427452,12.097874,46.560307,24.60139,1353.978
255,2022-07-10,75.41905,106.14193,55.324745,11.566113,47.26882,24.355076,1287.6786
256,2022-07-11,79.86749,90.46267,54.299263,10.905046,47.5351,21.130398,1304.3041
257,2022-07-12,75.483925,88.080635,54.66251,11.332311,47.644917,19.956028,1229.7959
258,2022-07-13,71.43493,85.77943,51.772324,10.731887,45.566418,19.13946,1138.5968
259,2022-07-14,78.15898,93.59811,52.794674,10.421937,47.07053,21.752583,1167.5895
260,2022-07-15,70.30615,87.47591,52.807495,10.426071,46.46813,21.394333,1241.6593
261,2022-07-16,69.05286,86.09174,56.347393,10.266158,46.203114,22.149752,1217.4308
262,2022-07-17,79.29116,96.12852,54.31705,10.236541,46.455986,19.519787,1190.7482
263,2022-07-18,73.913155,117.652794,54.662643,10.419863,47.080395,18.752298,1156.0613
264,2022-07-19,71.67819,104.6883,54.085747,10.34775,48.783245,17.637394,1142.299
265,2022-07-20,76.265976,95.41382,52.364918,10.029989,53.328472,17.423025,1171.9825
266,2022-07-21,71.081955,86.87996,51.09851,10.45777,51.777523,20.972544,1276.8274
267,2022-07-22,71.69592,80.767365,53.421684,10.66,50.477932,18.62425,1231.1387
268,2022-07-23,68.758865,93.844025,51.691364,10.348918,52.687008,21.652107,1158.3861
269,2022-07-24,69.974686,75.47352,52.47493,10.61342,51.26133,19.333548,1151.7628
270,2022-07-25,71.22632,88.672905,54.148094,10.635233,49.995686,21.795809,1208.9138
271,2022-07-26,71.166504,88.43722,52.656677,11.148536,52.179363,19.954077,1401.4362
272,2022-07-27,74.27055,100.12944,53.006073,11.09912,47.76683,18.245659,1387.9332
273,2022-07-28,73.14102,101.824394,53.814903,11.083768,47.890587,20.217913,1288.8228
274,2022-07-29,73.9408,106.85551,52.975407,11.809605,46.73498,20.69373,1361.749
275,2022-07-30,72.89215,105.79383,52.13454,12.081511,45.741356,21.4195,1317.432
276,2022-07-31,70.42068,95.187,52.921154,10.924231,48.949184,24.756645,1355.1663
277,2022-08-01,75.62696,81.50077,51.593292,11.365069,50.506493,23.654888,1316.3096
278,2022-08-02,66.48707,75.9443,50.961708,11.445459,51.98611,22.43578,1216.0842
279,2022-08-03,69.87994,75.77012,51.31556,11.303047,55.405895,23.949844,1235.9941
280,2022-08-04,71.53725,89.987236,51.351974,11.091017,48.23616,25.249483,1302.2324
281,2022-08-05,67.78904,79.44615,52.067715,10.400848,47.69088,20.190958,1212.531
282,2022-08-06,68.33542,88.55702,53.67135,10.088697,50.30479,22.38808,1111.8518
283,2022-08-07,66.97343,94.212166,53.83219,11.373128,42.024956,23.422298,1278.0326
284,2022-08-08,68.1053,93.72696,53.04041,10.564223,49.276546,16.737267,1211.4607
285,2022-08-09,62.69734,87.86879,52.486988,8.953868,51.35736,16.563457,1050.646
286,2022-08-10,61.41027,64.721725,52.20337,9.782188,46.43516,15.4081335,1094.4398
287,2022-08-11,57.834682,70.79763,50.077164,10.290888,49.404026,16.496359,1106.5084
288,2022-08-12,54.647007,69.25788,50.5774,9.113294,50.29226,16.782578,1066.7163
289,2022-08-13,61.44304,75.82673,51.968597,9.482597,44.60508,18.294884,1231.4712
290,2022-08-14,59.626225,80.44093,50.897305,10.076625,47.44573,18.204126,1135.1451
291,2022-08-15,58.623596,79.5863,52.440678,9.700011,48.07464,16.809353,1108.6061
292,2022-08-16,65.866104,89.63067,52.718864,9.958519,42.998432,14.2829075,1067.7612
293,2022-08-17,57.950306,83.251396,51.530876,8.801597,43.94331,13.04406,991.7578
294,2022-08-18,56.884583,76.62503,51.4004,8.945705,44.565056,14.109313,1044.5808
295,2022-08-19,59.896847,76.14058,50.926758,9.116005,40.419052,16.503677,1050.2589
296,2022-08-20,58.5658,78.573326,51.873863,9.44121,38.721638,21.877914,1142.0227
297,2022-08-21,65.64198,85.91694,52.801888,10.118275,37.536114,20.795479,1241.4679
298,2022-08-22,64.24881,88.3874,52.173695,9.772933,34.27837,18.44033,1139.0533
299,2022-08-23,63.612347,87.2343,52.115845,10.14512,30.454327,20.390392,1219.6478
300,2022-08-24,67.99681,91.92745,51.001934,10.50088,32.68969,16.421825,1160.4222
301,2022-08-25,63.338093,90.250244,50.988106,9.566535,32.34061,16.186457,1057.9722
302,2022-08-26,66.63106,85.8936,51.98372,9.837336,29.930523,24.689264,1209.6289
303,2022-08-27,66.658325,89.110344,51.195732,10.498646,31.199463,23.794895,1196.8611
304,2022-08-28,63.90392,87.01156,50.679794,9.911809,29.22226,22.080307,1133.0658
305,2022-08-29,69.64256,94.549675,51.289055,10.172908,30.402855,22.515318,1188.657
306,2022-08-30,68.94603,95.51488,51.51806,10.292426,28.453323,18.652185,1112.0681
307,2022-08-31,67.02771,93.301956,51.050278,9.8482065,30.42918,20.78352,1159.5579
308,2022-09-01,72.18444,95.561066,50.68869,10.028814,32.791157,18.722685,1184.2745
309,2022-09-02,70.01874,97.61002,51.99823,10.055711,29.797842,21.914333,1208.5509
