,tanggal,pm10,pm25,so2,co,o3,no2,co2
22,2021-11-19,42.581593,65.05089,37.68439,11.508486,16.811005,11.43965,1789.7129
23,2021-11-20,43.23199,53.72205,35.331013,11.024872,15.58105,9.027692,1659.8888
24,2021-11-21,35.352917,47.42915,34.132492,9.295816,14.799874,7.015348,1454.0504
25,2021-11-22,36.531895,53.493797,33.184643,9.927459,14.674728,7.5655074,1544.2284
26,2021-11-23,38.587265,51.401474,36.113724,10.096144,14.414519,7.263016,1495.7771
27,2021-11-24,36.238842,42.135086,32.08366,9.427796,14.559184,6.8778234,1414.3541
28,2021-11-25,31.029385,43.193672,33.069157,8.638546,14.073252,6.4229894,1324.8224
29,2021-11-26,28.572626,53.526207,34.150875,8.654317,13.548074,6.4890933,1385.8348
30,2021-11-27,35.25324,54.475063,36.902107,8.294048,12.000621,5.6262217,1473.0366
31,2021-11-28,33.20008,43.325,34.42629,10.017965,11.076872,5.315471,1450.972
32,2021-11-29,27.283516,33.574345,30.787546,8.109218,12.248511,5.2985244,1205.9261
33,2021-11-30,26.46909,33.570656,31.655111,8.123325,11.165978,5.5178857,1155.9213
34,2021-12-01,28.830496,39.858105,32.01803,8.240237,12.916337,5.747041,1234.2584
35,2021-12-02,31.88304,48.27148,32.227642,8.524782,11.834597,5.9566307,1318.6864
36,2021-12-03,30.303911,44.512638,31.843176,8.539709,12.802947,5.8546796,1312.7272
37,2021-12-04,30.64063,37.315193,25.907415,10.134217,10.091102,7.722121,1451.413
38,2021-12-05,36.345875,40.808277,28.08794,10.688219,13.684017,12.017211,1542.7273
39,2021-12-06,34.901295,47.890553,31.428307,11.601808,12.918878,7.9739175,1554.0726
40,2021-12-07,38.090054,52.57642,39.7811,13.138009,13.452296,12.476014,1721.8668
41,2021-12-08,41.31879,46.4906,31.254162,13.35183,13.632403,13.564228,1711.5253
42,2021-12-09,32.88117,48.36198,30.19778,12.911627,15.01809,14.069465,1985.6747
43,2021-12-10,47.0917,47.512165,28.484926,13.526959,15.808524,12.092527,1913.0487
44,2021-12-11,38.063126,56.069397,35.8412,13.048162,16.166716,13.32724,1965.0123
45,2021-12-12,41.91472,46.36977,35.30354,11.98313,18.104288,12.247574,1907.9684
46,2021-12-13,41.737335,52.91812,29.272593,13.780001,16.490896,10.854811,2090.608
47,2021-12-14,35.903618,55.132347,34.569965,12.288632,17.89717,9.243318,1977.0433
48,2021-12-15,42.23627,56.460896,40.36164,12.98964,17.425055,9.3360405,1913.5201
49,2021-12-16,41.39302,55.214405,43.09547,13.879471,18.542265,9.622588,2079.215
50,2021-12-17,45.875145,65.533714,38.211754,14.632488,17.595858,9.524596,2017.8141
51,2021-12-18,42.857803,63.499165,36.373096,15.233906,19.033812,9.313656,2153.364
52,2021-12-19,50.754517,59.408257,38.25597,15.006313,20.101587,9.3753805,2069.4038
53,2021-12-20,46.175438,66.27461,40.01414,16.82969,21.499557,10.535039,2354.3381
54,2021-12-21,53.25622,65.52887,37.256542,15.587269,21.068525,11.941264,2286.8608
55,2021-12-22,52.012722,67.73513,39.19266,16.5815,22.797823,12.117696,2482.97
56,2021-12-23,52.3753,72.757774,43.165913,18.591042,23.516268,13.822455,2615.943
57,2021-12-24,56.45733,77.85662,47.736202,18.939234,23.571379,13.78177,2711.7327
58,2021-12-25,53.173355,69.06206,47.17259,17.300467,21.997301,13.218563,2733.718
59,2021-12-26,51.68134,65.77725,44.92096,18.180052,21.009104,12.824853,2580.9807
60,2021-12-27,50.912945,65.65934,46.331047,16.405552,21.711351,13.825734,2409.915
61,2021-12-28,47.020985,71.234215,49.82375,15.146335,19.382364,13.93495,2459.8174
62,2021-12-29,53.066586,66.524216,49.783535,16.681047,20.296299,13.580142,2492.3389
63,2021-12-30,46.00035,63.618176,51.679516,14.063143,21.163157,12.293365,2245.3865
64,2021-12-31,41.733833,67.16204,50.57945,13.574902,20.210634,11.981826,2192.2815
65,2022-01-01,55.683655,70.19383,55.527264,16.651686,20.262445,11.852668,2398.1025
66,2022-01-02,43.57061,66.96746,49.092537,13.619719,22.906221,11.599185,1943.116
67,2022-01-03,45.87523,54.791924,42.589977,11.391312,25.02683,11.371595,1832.3541
68,2022-01-04,43.21479,55.438793,40.876163,10.401583,26.313454,11.849905,1581.654
69,2022-01-05,39.99678,61.672256,42.36329,9.504971,28.490532,11.831174,1442.3026
70,2022-01-06,43.64006,57.844982,39.117783,8.835979,30.062414,10.57837,1425.0579
71,2022-01-07,41.29915,56.701527,35.5656,9.587251,32.51798,10.867063,1558.6218
72,2022-01-08,36.238422,57.946766,34.82316,8.442551,34.900864,10.421968,1329.269
73,2022-01-09,38.58582,58.47937,32.685764,8.743149,30.298174,9.306743,1404.1652
74,2022-01-10,43.45541,53.51624,28.789392,11.264142,31.90593,9.45396,1741.9316
75,2022-01-11,34.899944,47.32155,22.394327,11.127495,29.586597,9.77204,1477.1991
76,2022-01-12,35.55,47.906048,20.553396,10.668405,30.012043,9.445735,1555.5675
77,2022-01-13,37.6124,49.031345,22.874792,11.519621,27.600096,10.245896,1307.6649
78,2022-01-14,32.73812,53.037487,20.96634,12.271399,25.90608,10.5765,1694.9657
79,2022-01-15,36.22513,51.01858,19.210913,12.365882,24.795473,9.638465,1975.0098
80,2022-01-16,37.717716,52.39893,17.827864,13.84406,24.692863,10.603624,2109.7158
81,2022-01-17,34.358223,61.432865,17.890814,12.91306,26.5697,10.915249,2132.1663
82,2022-01-18,44.109886,59.286194,18.599794,15.168087,24.6117,11.212001,2152.2473
83,2022-01-19,39.132458,52.027607,16.706032,13.845273,25.394367,11.231491,1996.9272
84,2022-01-20,40.625065,49.463673,15.843404,12.634643,26.019392,11.878478,1880.2026
85,2022-01-21,38.812073,45.866543,14.806783,12.679496,25.007116,12.065948,1908.4886
86,2022-01-22,39.961407,52.60166,15.308243,12.704384,26.555784,12.560176,1931.9785
87,2022-01-23,42.64787,59.553555,15.24907,13.387797,25.716125,12.771375,1974.6483
88,2022-01-24,45.44407,72.33861,14.710843,16.141123,29.092268,13.021402,2511.5815
89,2022-01-25,46.95463,64.79869,13.893346,16.14558,25.12612,13.081382,2479.5593
90,2022-01-26,43.968674,62.231476,13.714123,17.922577,35.14521,12.599984,2645.979
91,2022-01-27,50.726036,54.18243,14.2295885,17.987167,26.835344,14.062557,2374.9475
92,2022-01-28,42.429234,52.82606,14.158984,17.735037,30.199615,13.363993,2268.1177
93,2022-01-29,37.89288,43.109097,13.325599,16.209051,22.901068,13.0288725,2464.3455
94,2022-01-30,43.322285,59.492954,13.650676,18.161526,27.200037,12.812386,2665.2375
95,2022-01-31,29.84912,59.32867,13.936898,15.264802,24.591913,12.181074,2684.8074
96,2022-02-01,41.431923,59.98007,13.591443,17.772745,23.306364,10.805364,2693.5234
97,2022-02-02,38.84392,54.4248,14.6629,19.65534,26.14609,11.596868,2729.5112
98,2022-02-03,35.335842,61.670757,16.348969,17.107244,15.613616,13.375162,2542.4895
99,2022-02-04,30.91765,43.58593,16.74749,15.3564415,14.947598,11.547033,2323.102
100,2022-02-05,34.3751,39.23541,16.30214,14.804352,18.268604,14.108029,2157.5967
101,2022-02-06,31.853687,48.34054,16.967518,14.372571,15.546637,17.838558,2142.011
102,2022-02-07,32.312916,45.46739,18.274931,13.504817,16.400114,18.497406,2100.1902
103,2022-02-08,34.43562,37.69227,17.80246,12.452667,17.016575,18.083084,1952.9401
104,2022-02-09,25.133932,38.743862,18.363165,10.696769,15.501166,20.133213,1828.8671
105,2022-02-10,30.623613,45.558914,19.028648,10.616676,14.680453,19.52448,1727.1066
106,2022-02-11,34.284527,40.078068,21.385744,11.508242,14.557056,16.87219,1700.8359
107,2022-02-12,27.30703,36.296207,21.599184,10.916497,13.657504,16.121758,1624.3706
108,2022-02-13,29.35367,41.123447,21.565714,11.870859,13.739449,16.674303,1649.2817
109,2022-02-14,31.646965,37.2726,22.133247,10.564301,13.4608135,16.168816,1571.0647
110,2022-02-15,28.826237,39.17916,20.205713,10.558557,13.800249,16.216774,1508.2606
111,2022-02-16,33.023285,36.6216,19.948973,11.071516,14.83886,17.14315,1502.6097
112,2022-02-17,30.260168,37.63104,20.812517,10.910244,14.358043,18.105455,1581.0162
113,2022-02-18,29.546324,42.778137,21.347574,12.260374,13.051103,18.078684,1874.003
114,2022-02-19,37.491116,48.289536,23.172266,13.153289,14.379398,19.890335,1957.0441
115,2022-02-20,31.039066,48.475292,22.663544,13.850002,14.438006,20.645386,1989.3472
116,2022-02-21,34.44113,40.237083,20.421816,13.00164,14.3324,22.128578,1965.9813
117,2022-02-22,33.563866,41.52621,19.708935,13.656295,13.895349,23.568089,1802.0648
118,2022-02-23,32.168144,54.459576,21.104383,12.946109,14.057767,24.485533,1939.5592
119,2022-02-24,41.077076,55.287365,20.744347,14.302278,15.784116,24.136135,2044.9056
120,2022-02-25,37.562054,47.754444,21.198881,11.71664,11.851312,22.039204,1941.6934
121,2022-02-26,33.033028,47.04329,21.607233,13.2301235,14.3197975,20.23138,1941.5311
122,2022-02-27,37.220432,46.14773,21.33756,12.881781,13.790529,19.726269,1872.9514
123,2022-02-28,36.295372,54.339016,22.400831,11.946046,14.842809,20.052961,1890.0967
124,2022-03-01,42.61233,54.060284,19.623354,12.976257,14.5935545,19.304367,1892.0706
125,2022-03-02,37.512455,56.897324,21.12281,11.530029,13.675738,17.904907,1753.339
126,2022-03-03,36.61393,55.524654,19.615322,12.354908,16.131735,20.654797,1763.5398
127,2022-03-04,42.399185,57.703705,21.10232,13.942719,14.373112,21.926317,2021.4836
128,2022-03-05,42.04316,62.984188,21.381134,14.38308,17.09362,22.150587,2043.4127
129,2022-03-06,45.600727,63.32091,21.28665,14.388186,14.494824,22.066717,2060.4531
130,2022-03-07,43.717327,63.647297,21.62781,15.640551,15.86587,25.525848,2186.5667
131,2022-03-08,46.995552,71.55575,20.123444,17.280907,16.899128,27.296669,2365.9575
132,2022-03-09,50.286255,70.42335,21.620354,16.789993,14.155507,26.434324,2406.404
133,2022-03-10,48.34664,60.948307,21.136377,16.391134,15.067072,27.494486,2417.8496
134,2022-03-11,45.455853,61.53768,20.542683,17.040874,14.126769,29.483297,2453.64
135,2022-03-12,45.961624,61.366695,20.62047,16.144918,14.381848,27.3778,2403.699
136,2022-03-13,41.60291,61.82771,20.875462,15.367214,13.498605,25.081196,2351.8728
137,2022-03-14,45.899197,62.813282,23.424572,14.620773,13.64084,24.970222,2264.987
138,2022-03-15,39.613934,64.83413,23.0827,14.521459,12.69802,23.15705,2161.9805
139,2022-03-16,41.103397,66.33152,22.9914,13.835489,12.096612,22.279194,2266.733
140,2022-03-17,45.96568,63.608654,24.833448,15.043106,14.900293,24.555183,2179.3123
141,2022-03-18,42.31763,73.667625,25.195341,14.724787,13.9710245,25.134705,2110.0793
142,2022-03-19,50.44721,78.06116,24.992758,14.164521,15.6884985,26.430882,2077.8384
143,2022-03-20,49.266407,74.92275,25.068365,14.6185,17.285444,27.826439,2050.5261
144,2022-03-21,51.711956,74.85547,26.962942,13.837983,17.283123,30.671917,2029.7479
145,2022-03-22,53.235542,65.53112,25.11375,14.069643,18.314219,31.201635,2041.2264
146,2022-03-23,50.611126,69.97849,24.923866,13.1830635,18.618788,31.462502,2054.3386
147,2022-03-24,48.489246,69.82353,24.891134,13.76181,17.718445,30.691158,2000.9639
148,2022-03-25,47.088017,70.8864,26.433418,12.47258,15.138049,27.870756,1866.7804
149,2022-03-26,41.990948,67.654495,25.657053,11.423189,15.338862,23.908628,1758.7306
150,2022-03-27,41.632244,71.215294,24.147552,13.009871,15.089033,21.293007,1906.9283
151,2022-03-28,44.81427,69.40976,26.433073,13.036159,15.710805,20.351624,1911.6364
152,2022-03-29,43.634823,69.657845,24.666494,12.775383,18.627882,18.498444,1855.7076
153,2022-03-30,46.17265,66.1822,22.487427,14.01419,15.859897,19.704382,1957.05
154,2022-03-31,45.93253,66.11863,20.914948,13.381914,15.892316,23.047543,1870.0299
155,2022-04-01,45.577255,61.537487,23.50468,13.054382,15.268696,24.234325,1930.5541
156,2022-04-02,47.77406,52.910786,22.977474,13.525301,17.500635,25.915646,1890.4232
157,2022-04-03,40.478264,57.984524,22.65402,12.375373,16.5123,27.440697,1833.5382
158,2022-04-04,43.12823,58.781338,23.201307,11.637964,15.783087,27.348774,1833.8085
159,2022-04-05,41.10119,66.0168,22.433847,13.4075,16.78387,25.874102,2098.6428
160,2022-04-06,47.510586,67.996025,22.455786,14.406792,15.443768,24.223848,2129.3242
161,2022-04-07,40.106194,63.38772,23.689043,12.912003,13.650418,21.498772,1920.0172
162,2022-04-08,37.93897,53.847813,23.45289,12.53227,15.45635,21.350199,1863.9827
163,2022-04-09,42.044064,52.599606,25.879202,11.746118,14.665194,22.693726,1705.3455
164,2022-04-10,36.866673,61.41975,24.566442,11.734634,15.410779,23.39291,1846.034
165,2022-04-11,47.476036,61.992462,24.307388,12.566681,14.768627,23.237762,1909.5741
166,2022-04-12,41.13122,61.714176,25.055574,11.581245,16.972368,23.28188,1835.7257
167,2022-04-13,42.112923,65.03589,25.88447,12.950733,15.441255,23.562218,1944.871
168,2022-04-14,49.13326,66.73057,25.462748,14.114044,16.909147,24.7969,2152.9055
169,2022-04-15,48.82084,65.607056,24.3639,14.094797,18.414827,26.797924,1991.887
170,2022-04-16,50.635647,66.38471,26.958387,15.197746,18.203074,27.96594,2113.3618
171,2022-04-17,49.50239,70.38005,26.328827,16.53782,18.038465,31.913412,2254.0999
172,2022-04-18,53.248707,79.37368,25.982813,16.529219,19.748411,33.263424,2395.7698
173,2022-04-19,58.238804,79.06091,25.694656,16.248621,20.663218,33.278698,2358.3494
174,2022-04-20,55.81555,80.2011,24.978754,15.216321,20.845575,33.01194,2229.4788
175,2022-04-21,58.012505,77.664085,26.265146,14.780304,20.865679,35.322437,2275.0452
176,2022-04-22,59.14018,83.99207,25.054039,15.950159,19.477953,34.41274,2418.5881
177,2022-04-23,59.134193,82.28447,24.391193,15.708743,20.82321,34.057957,2379.1433
178,2022-04-24,60.125515,86.91152,25.235468,15.251547,20.774492,33.17311,2308.0613
179,2022-04-25,60.664196,93.2968,24.514072,15.869032,21.861547,33.118244,2341.216
180,2022-04-26,63.346523,91.675674,24.208622,15.240777,19.341146,32.905197,2198.3137
181,2022-04-27,60.812134,84.38019,24.791414,13.689888,21.91517,32.891006,2024.0118
182,2022-04-28,62.483482,88.74117,25.548584,13.231417,20.153633,33.66758,1958.5935
183,2022-04-29,59.70563,87.91926,24.31914,13.366834,21.790928,35.38323,2034.7882
184,2022-04-30,61.070904,83.3618,23.749477,14.067989,20.521507,34.768322,2102.6658
185,2022-05-01,59.97043,82.51803,23.78024,15.543403,20.838224,33.122395,2231.9475
186,2022-05-02,59.229015,84.69329,24.837973,13.780482,21.316133,31.639862,2078.859
187,2022-05-03,56.485813,80.993576,23.476717,12.642519,19.07134,29.766056,1867.7516
188,2022-05-04,58.062584,74.56639,24.114386,11.690567,20.65836,29.179039,1815.5172
189,2022-05-05,55.079052,77.826256,25.65135,12.291198,18.396132,30.775085,1863.8475
190,2022-05-06,57.691784,81.734985,25.359987,12.632653,17.654745,30.704544,1971.6444
191,2022-05-07,56.48682,73.36022,22.665716,13.789274,17.483232,29.343643,2058.5037
192,2022-05-08,53.131344,71.21632,20.927948,16.127707,18.108698,27.656927,2217.719
193,2022-05-09,55.549957,72.407585,23.318083,13.520092,17.384808,27.842724,2128.9382
194,2022-05-10,53.15252,69.21452,22.103933,13.460537,19.45627,26.77832,1849.6401
195,2022-05-11,50.825874,68.35238,21.073708,12.475021,19.842958,28.983923,1720.7587
196,2022-05-12,51.988396,75.823975,22.2049,13.1478405,20.317335,30.41465,1958.7235
197,2022-05-13,52.999912,79.670876,23.240406,11.7722645,21.608252,29.721302,1932.1334
198,2022-05-14,56.64349,84.13433,23.544447,12.838595,22.316656,26.305761,1993.8419
199,2022-05-15,57.423748,75.13315,21.35951,12.06999,23.238512,23.40152,1841.9349
200,2022-05-16,53.053276,72.73796,22.292484,11.042005,23.15634,21.357637,1683.788
201,2022-05-17,56.119293,65.1803,21.972734,9.979721,23.29065,19.77312,1603.5891
202,2022-05-18,54.64831,73.111336,21.808851,10.066765,23.322412,18.638433,1488.9246
203,2022-05-19,50.42693,71.16823,21.792501,9.698465,23.627668,19.322868,1472.6522
204,2022-05-20,52.792427,72.94289,23.050035,11.224921,22.097261,19.06049,1600.7936
205,2022-05-21,50.65293,75.52853,24.024626,11.416748,22.672163,19.990221,1665.1825
206,2022-05-22,54.055016,79.70167,23.319815,11.750494,22.301577,20.305176,1628.5927
207,2022-05-23,53.033047,72.84059,23.88415,12.43338,22.976608,24.691362,1744.5527
208,2022-05-24,53.327374,75.97716,23.661518,13.622575,23.519804,26.631094,1859.062
209,2022-05-25,55.032154,85.89765,23.712824,14.914471,23.598543,29.200916,2055.213
210,2022-05-26,58.66018,73.292244,23.51525,14.810182,23.342936,31.020557,2051.2314
211,2022-05-27,53.39764,70.48243,23.806536,13.930637,22.96115,31.780998,1998.9758
212,2022-05-28,55.50808,70.87339,25.308783,13.045603,22.638788,30.596924,1960.7328
213,2022-05-29,55.724125,79.30855,25.442457,13.343403,21.00408,31.070044,2038.7274
214,2022-05-30,56.329502,76.220894,24.309057,12.976007,19.869848,31.085674,2042.5361
215,2022-05-31,57.24378,73.85867,24.212366,13.558907,18.94559,28.591488,2107.5632
216,2022-06-01,49.08384,76.130486,23.102777,14.101784,18.65864,26.474,2113.3596
217,2022-06-02,59.496212,78.3524,24.285492,14.85112,18.747232,27.239594,2098.0154
218,2022-06-03,54.777473,77.25873,22.95653,14.8358965,19.466932,27.374557,2140.5159
219,2022-06-04,55.91534,75.82781,23.977118,15.353683,17.511084,28.724855,2097.021
220,2022-06-05,56.506,75.734604,23.776726,14.571825,17.774515,30.108349,2075.0051
221,2022-06-06,56.805603,79.30666,23.88587,15.106321,18.81056,31.682528,2166.401
222,2022-06-07,58.978855,80.5915,23.613592,16.001734,18.837542,33.875538,2297.8147
223,2022-06-08,58.033016,74.53508,23.108625,15.54149,19.250212,33.36804,2311.6711
224,2022-06-09,56.598362,78.68184,23.27993,15.61128,19.795494,34.242973,2335.6672
225,2022-06-10,57.799824,80.86959,23.099476,15.543087,21.337597,34.187218,2304.3494
226,2022-06-11,60.526604,83.87714,22.752117,15.824432,18.203848,34.033825,2460.2124
227,2022-06-12,59.70077,80.84672,22.174128,16.358046,21.682413,34.00279,2455.1125
228,2022-06-13,59.480114,80.07532,23.202692,15.998232,22.522985,33.55402,2328.389
229,2022-06-14,57.995598,76.406265,23.139412,15.115152,22.196047,33.59786,2209.2622
230,2022-06-15,58.656033,79.83138,24.111603,15.447135,22.432035,33.70972,2174.6692
231,2022-06-16,58.470486,81.524864,25.037443,13.966131,21.068274,34.55718,2165.5312
232,2022-06-17,59.827633,79.81351,28.224245,14.934319,19.723257,33.38483,2231.1145
233,2022-06-18,56.8559,78.809044,27.83964,16.39274,20.050205,32.66784,2468.3323
234,2022-06-19,59.48053,81.42041,25.836103,16.885431,18.442408,30.319489,2447.2708
235,2022-06-20,58.953514,78.7094,24.535782,17.49005,16.64041,30.449005,2504.273
236,2022-06-21,60.10474,85.38264,28.686876,18.064302,17.63176,32.552017,2501.1602
237,2022-06-22,62.473766,77.70942,27.394888,17.581656,16.621868,32.534275,2444.055
238,2022-06-23,55.14379,74.230545,27.362322,16.375824,16.092554,33.370876,2554.4927
239,2022-06-24,56.87498,73.54706,26.49511,17.14506,18.098475,36.93157,2478.707
240,2022-06-25,59.315464,84.009254,30.94467,17.137285,17.434364,38.12227,2565.163
241,2022-06-26,56.519665,85.60513,32.22785,16.578163,17.37625,35.401978,2551.6157
242,2022-06-27,61.483746,73.60184,30.507046,16.028517,18.490114,34.141975,2409.8228
243,2022-06-28,55.006927,79.29555,28.725903,14.890621,19.399345,34.5897,2340.1475
244,2022-06-29,60.007874,85.496864,26.335852,15.969437,19.504007,34.074215,2388.8616
245,2022-06-30,60.463436,84.06137,29.425905,15.777283,19.746223,31.67038,2296.4407
246,2022-07-01,61.621998,81.58507,28.223715,15.845021,20.899832,31.176802,2296.7927
247,2022-07-02,58.635887,84.085,28.51225,15.051462,19.568632,31.81213,2204.7063
248,2022-07-03,58.98363,80.63548,28.373903,15.09078,19.629356,29.988781,2205.8188
249,2022-07-04,61.907925,79.01882,31.45587,14.858374,19.498468,29.49595,2166.0308
250,2022-07-05,58.344536,89.85708,30.706179,13.624849,20.217848,29.400726,2022.9076
251,2022-07-06,64.7322,95.804665,28.019869,12.642506,22.653868,29.608452,2003.1974
252,2022-07-07,62.552326,85.16475,27.304064,13.464436,22.744722,27.94384,1937.5719
253,2022-07-08,60.259785,84.0282,29.600203,11.533385,22.13901,26.948874,1821.0475
254,2022-07-09,65.106834,88.45322,30.714281,11.701165,23.91007,25.232018,1735.611
255,2022-07-10,64.58707,95.625175,30.965761,10.798853,24.561003,24.937206,1593.959
256,2022-07-11,66.075676,86.7899,30.245962,9.483013,25.345316,24.594435,1470.8837
257,2022-07-12,63.96455,80.90642,32.020107,9.025562,23.226469,23.36895,1347.3112
258,2022-07-13,58.98673,79.766785,31.084894,7.714534,23.595526,22.218586,1192.0713
259,2022-07-14,62.21203,85.29755,30.24838,7.807852,21.900568,22.958462,1206.6525
260,2022-07-15,61.307655,79.725624,30.89083,8.562229,20.311338,21.712746,1267.6915
261,2022-07-16,58.815487,85.423134,31.049692,8.784409,21.733831,19.923206,1272.0802
262,2022-07-17,62.624863,89.879555,31.41863,9.119351,20.810434,20.22761,1307.917
263,2022-07-18,62.59727,87.32595,32.024586,8.478533,22.393358,20.007967,1204.3031
264,2022-07-19,61.78678,83.71198,31.24021,8.160423,23.644857,20.192713,1173.5734
265,2022-07-20,65.742744,82.557724,30.765621,8.730034,24.337036,22.460087,1224.5156
266,2022-07-21,61.496613,92.08126,29.652784,9.622939,24.33416,24.493378,1426.7855
267,2022-07-22,66.293976,81.48309,28.522852,9.254497,26.107183,22.740158,1417.559
268,2022-07-23,60.198856,78.69572,30.869352,8.995039,26.563772,22.410046,1390.4318
269,2022-07-24,60.33479,84.91423,28.82315,9.172798,26.417143,23.997972,1365.9695
270,2022-07-25,60.981667,87.46226,28.471846,9.601383,25.150644,22.630917,1437.6656
271,2022-07-26,60.55469,90.20765,27.153074,11.310833,26.702793,23.66249,1702.1306
272,2022-07-27,64.46589,92.11137,28.216509,12.056652,22.501493,25.161488,1749.2565
273,2022-07-28,57.837654,92.635796,28.545387,11.7616625,23.67665,25.715134,1626.1304
274,2022-07-29,64.681885,90.25596,28.597345,11.420125,21.71408,27.50175,1631.7928
275,2022-07-30,63.894447,88.00611,28.193632,12.094289,23.421072,30.12402,1708.0553
276,2022-07-31,60.307022,93.67178,27.792856,11.840105,25.474157,31.150614,1857.9362
277,2022-08-01,67.15383,83.74507,27.804186,11.258486,24.356024,30.307276,1770.1376
278,2022-08-02,58.812923,83.921135,27.074741,9.880838,26.389244,28.682865,1665.9515
279,2022-08-03,59.437286,80.038506,26.07805,9.621513,22.842413,29.220028,1613.9237
280,2022-08-04,58.992573,81.15325,26.902481,11.3681,25.383492,28.772486,1662.7942
281,2022-08-05,54.579006,79.32672,28.136599,9.740977,24.981096,27.616882,1483.6295
282,2022-08-06,57.9585,78.10075,28.907654,9.279289,23.940882,25.989124,1424.3627
283,2022-08-07,52.0177,74.80793,28.455835,10.140036,21.116041,27.416603,1479.297
284,2022-08-08,56.03358,75.90737,27.810083,9.091689,19.377115,25.899529,1410.1254
285,2022-08-09,54.280807,71.161156,29.089025,8.451048,21.221918,24.105698,1259.7333
286,2022-08-10,53.822968,66.1075,28.911732,7.7944202,20.685083,23.95025,1135.7078
287,2022-08-11,51.070026,61.461067,27.06345,7.5692215,21.901854,23.073479,1167.1061
288,2022-08-12,47.653755,67.073555,26.422482,7.5327415,21.772417,20.788465,1251.691
289,2022-08-13,53.492958,70.07838,28.1207,8.764764,20.186335,18.759176,1258.6383
290,2022-08-14,51.215008,71.769005,29.596224,7.9956536,18.666098,18.062061,1245.4669
291,2022-08-15,53.918633,75.34027,29.41965,9.359465,23.5701,19.712479,1318.5651
292,2022-08-16,56.59154,73.83049,29.250849,8.201284,20.167696,19.664568,1284.5372
293,2022-08-17,51.81915,71.43811,29.823763,8.17635,20.207594,19.1504,1196.4758
294,2022-08-18,58.977085,67.32279,29.314789,9.36245,21.422834,22.295826,1236.0221
295,2022-08-19,54.18175,75.34313,27.644735,9.817749,21.918669,24.23558,1358.6631
296,2022-08-20,56.44827,80.80943,28.056164,10.009936,21.688135,24.515917,1536.1011
297,2022-08-21,59.693394,79.502174,28.946875,10.988413,24.122297,24.814428,1597.7362
298,2022-08-22,56.957497,81.09357,28.790842,10.764872,23.511698,25.015566,1568.4705
299,2022-08-23,59.162174,81.28283,27.528696,11.387905,23.93001,25.303555,1644.3279
300,2022-08-24,59.361008,78.79993,28.89738,11.877681,25.06174,26.112179,1642.075
301,2022-08-25,58.397472,82.36085,29.359411,10.845408,26.62494,28.711533,1659.2872
302,2022-08-26,59.303417,84.584564,27.507101,11.434891,26.942,30.234978,1674.2928
303,2022-08-27,59.18644,83.098854,27.50783,11.541761,26.49639,30.739395,1674.9059
304,2022-08-28,59.442688,84.45775,27.834406,11.129568,27.805143,29.629063,1653.6451
305,2022-08-29,61.17235,86.8416,28.599566,11.548924,29.891943,29.271091,1672.8644
306,2022-08-30,61.179844,91.35862,27.774767,11.247761,29.613379,29.054565,1624.7223
307,2022-08-31,64.07703,94.35943,26.654425,12.160972,29.723368,30.366322,1743.9778
308,2022-09-01,66.74421,90.04828,28.11957,11.944974,30.765509,31.017426,1754.1266
309,2022-09-02,63.24648,89.890396,27.8644,12.094174,30.10455,29.988935,1733.1917
